149.07371809006747, 736.2303093121141
151.1181096593183, 623.8399309798457
277.3471912179044, 621.0727936400348
300.05095388114364, 752.3149657878157
275.26441353589894, 729.0473440103488
278.28456500225514, 714.3015355606321
277.2159341226055, 666.2587067034888
202.32695074498258, 734.1281563548108
365.9364434859598, 619.9473104137307
366.7215095087847, 661.62767118952
366.2484886559155, 571.9419629591285
276.69771625107217, 577.2778570708842
277.5521256449981, 520.8142064428373
389.0581237875326, 518.1925905651005
278.55017487906264, 429.7562624194129
278.46782962587986, 398.6862620129705
388.9497747701869, 228.6945665381013
391.3489315828417, 115.78600598327785
519.8564383900216, 484.32085531870985
387.95667863405833, 481.44623997382064
519.9839806618686, 514.6859971273652
344.57558950056523, 338.3453685220595
280.1933651192654, 339.4219176950455
281.44216493632985, 266.02292001883893
48.0769556909479, 626.8522176818605
49.06200304293077, 406.5802618481573
600.9968504998706, 685.6397152674564
669.3855119739935, 686.7901860954545
784.5363710600373, 692.0344590009987
904.5363130252326, 751.0728737536061
712.0508784557629, 690.0666853675901
600.0768125582952, 764.6963224272305
896.3271723338803, 933.0200954890203
144.91497343384208, 950.0439402931801
199.48449166707326, 940.2279774276906
46.356992432740185, 966.4326835542821
45.059280773559635, 1116.0875947003854
167.19153140011838, 1109.5179377549846
225.67709268884414, 1103.3387120860536
257.6728670796508, 1467.1352874502468
240.95492327183013, 1102.3412903184317
317.11499540722866, 1295.051921483569
269.6748425153446, 1301.530998372829
372.24730939341555, 1254.8895575106949
376.38500358153726, 1211.9306644482253
379.25284728636757, 1145.6364748537007
386.03673404669246, 1082.9790224557346
385.4336943730084, 1275.7240115732013
470.90806717668545, 1247.6827167220952
472.2967920104363, 1215.24048052262
439.94129888204196, 1212.9499503673296
437.27405564361175, 1135.914215494564
489.0822217776324, 1126.0232898239924
495.3491289409078, 1211.629772077826
524.0839074782299, 1108.615260643786
526.0601935546154, 1067.009862673079
620.772094008566, 1067.462762953784
636.4604125829817, 984.5705589339694
578.5172155182264, 982.2914814294555
532.1741738191229, 982.4455716399025
535.4655073974643, 963.4706116034635
524.8559716189732, 1021.0816096092968
372.88316334092417, 1050.8480901273647
633.124501123218, 1122.8727697103977
598.0002262487095, 1271.6093864942436
680.4247289984155, 1075.436931344406
733.5807569082167, 1076.8799653422388
739.9987335585341, 976.7900444564766
688.3967401260913, 1123.667167214255
692.1610945573019, 1194.3779154082076
694.7212270528704, 1219.160410538378
666.7170304610793, 1159.7950746636066
733.4129707156414, 1208.9134115436657
732.1350714482041, 1218.057832613627
765.8136608627, 1210.499083101169
748.6121708688964, 1101.2949344974922
738.9393897375141, 1133.5122822817211
732.4266850891745, 1191.9405830929647
872.4538594205494, 1100.4203684381996
829.6077048641232, 1099.9633035572124
842.6498308663358, 1036.769658872894
874.7793389014091, 1042.5844820171196
765.9362500366112, 1079.1704954975294
301.0502413896919, 898.5018060487954
197.89826205313216, 921.8266910801448
339.10489283047036, 855.0514901530091
768.8492907601055, 1012.1714473052175
800.5596428823616, 1013.7383781614502
836.5928112280901, 1012.598318834158
801.7799623862952, 994.7071960211997
769.6256888615428, 967.7091335408211
846.5695887452823, 964.8553411973436
865.2167641990985, 932.8816225296322
780.3503841670413, 929.8716576755667
778.0614337834581, 900.8600109586739
847.7855742885221, 902.7528217870001
845.1226650107857, 868.7884241843274
781.6567637476095, 866.359421069649
769.1074709900093, 878.7282839082166
862.4510781391942, 889.7353224544571
898.554208993266, 909.0736438655307
846.1169994213983, 853.281535033012
779.7089579843548, 853.5970035043997
781.4388274384341, 837.4039964565679
845.821051819734, 836.3274472835816
562.5149943621293, 757.3218564772662
524.5259714690003, 778.1792158413256
457.75635388264317, 784.1335530950098
312.09503064929186, 780.1792651269222
498.4126200142023, 840.311928603716
514.4711826593193, 837.9235303417906
672.1889654056582, 880.333737317061
663.9668228322245, 933.0669472421966
598.2324027144502, 879.7381994766855
639.1846164476735, 952.8706627348223
669.1106150385565, 766.5703925542862
668.3379317605711, 735.4816514465733
746.9912695694047, 738.3229499892038
773.1293865138819, 697.3734765629663
730.575464735668, 789.4215543035186
744.7648520472611, 880.8917937548954
733.6333835737846, 925.0729970002335
734.15531626877, 938.5027917607288
723.5086322557603, 964.3389307623327
716.6300174974133, 985.33476308578
